,filepath,pub_date,page_seq_num,edition_seq_num,batch,lccn,box,score,ocr,place_of_publication,geographic_coverage,name,publisher,url,page_url,month,year,iiif_url,download_image_path,created_at,id,lead_time,result,data
68,ohi_lysander_ver01/data/sn84028645/00280774704/1865021001/1004/001_6_96.jpg,1865-02-10,1004,1,ohi_lysander_ver01,sn84028645,"[Decimal('0.4323155342439489'), Decimal('0.8774240507409155'), Decimal('0.5589315832111313'), Decimal('0.954212385666948')]",0.9613259434700012,"[""PAHTBANKS'"", '.', 'STANDARD', '..', 'OF', 'ALL', 'KINDa.', '.', ',', ',', 'Alee,', 'Wavehsnuo', 'Track', '1', 'Letter', 'Preaneejf', 'eke', ':', ',', 'TAmBANKS,', 'GREEN', 'LEAF', 'A', ""CO,'"", 'SS', 'nenree', 'street', 'TOLEDO.""', ':', 'cfold', 'In', 'Columbus', 'by', ""'"", ')', '..!', 'i', 'mi', '..;i', 'i', ""'"", 'J-l;e', 'careful', 'to', 'boy', 'only', 'thi', 'genuine,""', ',']","Columbus, Ohio",['Ohio--Franklin--Columbus'],Daily Ohio statesman. [volume],S. Medary,https://news-navigator.labs.loc.gov/data/ohi_lysander_ver01/data/sn84028645/00280774704/1865021001/1004/001_6_96.jpg,https://chroniclingamerica.loc.gov/data/batches/ohi_lysander_ver01/data/sn84028645/00280774704/1865021001/1004.jp2,2,1865,"https://chroniclingamerica.loc.gov/iiif/2/ohi_lysander_ver01%2Fdata%2Fsn84028645%2F00280774704%2F1865021001%2F1004.jp2/pct:43.23,87.75,12.67,7.68/pct:50/0/default.jpg",ohi_lysander_ver01_data_sn84028645_00280774704_1865021001_1004_001_6_96.jpg,1602237275,ohi_lysander_ver01/data/sn84028645/00280774704/1865021001/1004/001_6_96.jpg,1.021,illustrations,ohi_lysander_ver01_data_sn84028645_00280774704_1865021001_1004_001_6_96.jpg
69,idhi_dickens_ver01/data/sn82015407/00295869458/1865021801/0074/006_6_92.jpg,1865-02-18,74,1,idhi_dickens_ver01,sn82015407,"[Decimal('0.22049297128685216'), Decimal('0.2975239516118281'), Decimal('0.3967571494020062'), Decimal('0.5155388425234642')]",0.9236452579498292,"['ANNIVERSARY', 'BALL!', 'IX', 'COMMEMORATION', 'OF', '""', ""WASHINGTON'S"", 'BIRTHDAY,', 'TO', 'BB', 'GIVEN', 'BY', 'BARBER', '&', 'OLDHAMS', 'AT', 'MAGNOLIA', 'HALL,', 'IDAHO', 'CITY,', 'On', 'Wednesday,', 'EfcErcrary', '22d,', '1865', 'Committee', 'Reception', ':', 'Chas.', 'Robertson,', 'James', 'Judge-,', 'Frank', 'Campbell.', 'Coramitlee', 'of', 'Invitation', ':', 'IDAHO', 'CITY.', 'JiRosboroughj', 'D.', 'A.', 'Johnson,', 'J.', 'R.', 'Tfetman,', 'E.', 'Nugent*.', 'S.', 'Wertime,', 'G.', 'I.', 'Gilbert,', 'Dr.', 'Raymond,', 'J.', 'H.', 'Gerrish.,', 'S.', 'Pînkham,', 'R.', 'H.', 'Johns,', 'CENTERVILLE,', 'PLAC', 'R', 'VILLE,', 'Judge', 'Crain,', 'R.', 'Mi', 'Griffith,', 'o.', 'G.Voorhies,', 'T.', 'Holbrook,', 'Chas.', 'Wilson,', 'W.', 'Lynch,', 'Ji', 'H.', 'Jbhnson,', 'I.', 'L.', 'Tiner,', 'R..', 'Wallace.', 'A.', 'Johnson.', 'Geo.', 'C.', 'Hough,', 'S.', 'B.', 'Thompson,', 'John', 'Cody,', 'Chas.', 'D.', 'Vajen,', 'Judge', 'Scaniker.', 'BOISE', 'CITY.', 'W.', 'B', './Drain.', 'Nate', 'Cornish,', 'J.', 'Agnew,', 'George', 'Young,', 'S.', 'L.', 'Carr.', 'PIONEER', '(STY,', 'J.', 'Ml', 'Cancady,', 'W.', 'W.', 'Chapman.', 'Floor', 'Managers', ':', 'J.', 'C.', 'Henley,', 'J.', 'H.', 'Wickersham>', ""'"", 'G.', 'C.', 'Merritt,', 'I.', 'M.', 'Owen.', 'MUSIC', 'BY', ""PASTON'S"", 'BAND.', 'Tickets,', '-', '—', '—', '-', '$1®', 'OO.', 'nlltd', '#']","Idaho City, Idaho Territory",['Idaho--Boise--Idaho City'],The Idaho world. [volume],I.H. Bowman & Co.,https://news-navigator.labs.loc.gov/data/idhi_dickens_ver01/data/sn82015407/00295869458/1865021801/0074/006_6_92.jpg,https://chroniclingamerica.loc.gov/data/batches/idhi_dickens_ver01/data/sn82015407/00295869458/1865021801/0074.jp2,2,1865,"https://chroniclingamerica.loc.gov/iiif/2/idhi_dickens_ver01%2Fdata%2Fsn82015407%2F00295869458%2F1865021801%2F0074.jp2/pct:22.04,29.76,17.63,21.81/pct:50/0/default.jpg",idhi_dickens_ver01_data_sn82015407_00295869458_1865021801_0074_006_6_92.jpg,1602237472,idhi_dickens_ver01/data/sn82015407/00295869458/1865021801/0074/006_6_92.jpg,0.99,text-only,idhi_dickens_ver01_data_sn82015407_00295869458_1865021801_0074_006_6_92.jpg
70,in_indianapolisolympians_ver02/data/sn86058250/0027174478A/1865101901/0604/000_6_96.jpg,1865-10-19,604,1,in_indianapolisolympians_ver02,sn86058250,"[Decimal('0.29688452493817696'), Decimal('0.029762691921657987'), Decimal('0.42213201143381135'), Decimal('0.3601513466639826')]",0.966730535030365,"['the', 'minimi.', 'I', 'PnbHshfd', 'in', ""JhM'arae"", 'r', 'Ttuiiding,', 'm', 'Thursday', 'Mornings,', 'By', 'HOLLO', 'WAY', '&', 'DAVIS,', 'At', '5i', 'pcr', 'Voliiiiic,', 'PAYABLE', 'IV', 'ATVACK.', 'Job', 'Printing.', 'We', 'have', 'a', 'new', '""', 'DAY', ""JOBbEK,'"", 'and', 'new', 'f-.nU', 'of', 'Tipeofthe', 'Uu-st', 'styles,', 'til', ',.', '.', ',', '""', 'both', 'plain', 'aod', 'fancy,', 'and', 'ara', 'prepared', 'to', 'do', 'work', 'neat', 'and', 'expeditiously.', 'Pamphlet"",', 'Catalosrnc,', 'Constitution,', 'Show', 'Bill,', 'llandbtlN,', 'UiankK,', 'Ioter,', 'Hill', 'of', 'Lading,', 'Bill', 'IIead,', 'Card,', '""ote,', 'Envelope,', 'Circular,', 'Check,', 'Lable,', '&r', 'PRICES', 'FOR', 'WORK', 'REASONABLE.', 'PROFESSIONAL', 'CARDS:']","Richmond, Ind.",['Indiana--Wayne--Richmond'],The Richmond palladium. [volume],D.P. Holloway & Co.,https://news-navigator.labs.loc.gov/data/in_indianapolisolympians_ver02/data/sn86058250/0027174478A/1865101901/0604/000_6_96.jpg,https://chroniclingamerica.loc.gov/data/batches/in_indianapolisolympians_ver02/data/sn86058250/0027174478A/1865101901/0604.jp2,10,1865,"https://chroniclingamerica.loc.gov/iiif/2/in_indianapolisolympians_ver02%2Fdata%2Fsn86058250%2F0027174478A%2F1865101901%2F0604.jp2/pct:29.68,2.98,12.53,33.04/pct:50/0/default.jpg",in_indianapolisolympians_ver02_data_sn86058250_0027174478A_1865101901_0604_000_6_96.jpg,1602236862,in_indianapolisolympians_ver02/data/sn86058250/0027174478A/1865101901/0604/000_6_96.jpg,1.106,illustrations,in_indianapolisolympians_ver02_data_sn86058250_0027174478A_1865101901_0604_000_6_96.jpg
71,iahi_hypno_ver01/data/sn83045646/00279529182/1865111501/0471/000_6_96.jpg,1865-11-15,471,1,iahi_hypno_ver01,sn83045646,"[Decimal('0.6030415927662569'), Decimal('0.44358843735049147'), Decimal('0.8388751534854665'), Decimal('0.5158223767370173')]",0.9676337838172911,"['tSStim*', 'Pickets,', 'DESSA1NT', '&', ""SCHRICKBR'S"", 'STEAM', 'SAW,', 'AND', 'PLANING', 'MILL', 'Ceraer', 'Seett', '4', 'IA', 'Streets,', 'Dareipert,', 'lewa.', 'LUBBER', 'OF', 'ALL', 'DIBENSIONI.', 'Do*»rs,', 'Flooring,', 'Sanh,', 'Blinds,', 'M1N0FACTURED', 'S', 'SOLD', 'AT', 'LOW!', 'MAPKET', 'PP1CES', 'Orders', 'Proaiptly', 'Atleaded', 'ta.', 'Write', 'lor', 'Prices.', 'aah5-ly', 'Nldlna,', 'Monldlnffs,']","Davenport, Iowa",['Iowa--Scott--Davenport'],Daily Davenport Democrat. [volume],[D.N. Richardson],https://news-navigator.labs.loc.gov/data/iahi_hypno_ver01/data/sn83045646/00279529182/1865111501/0471/000_6_96.jpg,https://chroniclingamerica.loc.gov/data/batches/iahi_hypno_ver01/data/sn83045646/00279529182/1865111501/0471.jp2,11,1865,"https://chroniclingamerica.loc.gov/iiif/2/iahi_hypno_ver01%2Fdata%2Fsn83045646%2F00279529182%2F1865111501%2F0471.jp2/pct:60.3,44.36,23.59,7.23/pct:50/0/default.jpg",iahi_hypno_ver01_data_sn83045646_00279529182_1865111501_0471_000_6_96.jpg,1602237256,iahi_hypno_ver01/data/sn83045646/00279529182/1865111501/0471/000_6_96.jpg,0.771,text-only,iahi_hypno_ver01_data_sn83045646_00279529182_1865111501_0471_000_6_96.jpg
72,tu_grady_ver01/data/sn83025718/00200293800/1865120701/0589/003_6_95.jpg,1865-12-07,589,1,tu_grady_ver01,sn83025718,"[Decimal('0.41139984130859375'), Decimal('0.05433452709301098'), Decimal('0.6006523105365228'), Decimal('0.47356427166913007')]",0.9561123847961426,"['co', 'C', 'to', 'at', 'S3', '53', 'W', 'U', 'Q', 'O', 'o', 'o', 'o', 'a', 'as', '3', 'O', 'O', 'cq', 'H', 'o', 'ay', 'cu', 'Cv', 'ai-s.', 'wsa', ""'"", 'V', 'r', 'Kl', 'M9', '40.', 'CHERRY', 'STREET', '-SX?', 'kS4SHVlLLE,', 'TEjfl', 'All', 'Books', 'Sold', 'at', 'New', 'York', 'Prices.', 'C.', 'A.', 'CAMPBELL', 'CAMPBELL', '&', 'SPIRE,', '(SUCCESSORS', 'TO', '11.', 'CAHPBELL.)', 'Importers', 'of', 'and', 'Wholes', 'alo', 'and', 'Retail', 'DEALERS', 'IN', 'Silver', 'Plated', 'and', 'Castors,', 'Forks,', 'Spoons,', 'Tabic', 'Cutlery,', 'LAMPS', 'and', 'Assorted', 'Crates', ""'"", 'ALWAYS', 'ON', 'HAND', 'AT', 'No.', '7', 'Public', 'Square.', 'Prices', 'Reduced', 'on', 'all', 'Imported', 'Goods', 'in', 'the', 'same', 'Pro', 'portion', 'as', 'the', 'CO', 'Z3', 'E', 'o', ""Od'"", 'c', 'o', 'i', 'ra', 'OE', 'es', '""3', 'o', 'S3', 'ca', 'fcJO', 'C3', '5', '-a', 'CO', 'km', 'u', '9', '5.', 'J', 'r', '..R', 'W.', 'SPIRE', 'Britannia', 'Ware,', 'Tea', 'Trays,', '&c.', 'COAL', 'OIL', 'for', 'Country', 'Trade,', 'decline', 'in', 'Gold.', 'W2']","Nashville, Tenn.",['Tennessee--Davidson--Nashville'],The Nashville daily union. [volume],Published by an Association of Printers,https://news-navigator.labs.loc.gov/data/tu_grady_ver01/data/sn83025718/00200293800/1865120701/0589/003_6_95.jpg,https://chroniclingamerica.loc.gov/data/batches/tu_grady_ver01/data/sn83025718/00200293800/1865120701/0589.jp2,12,1865,"https://chroniclingamerica.loc.gov/iiif/2/tu_grady_ver01%2Fdata%2Fsn83025718%2F00200293800%2F1865120701%2F0589.jp2/pct:41.13,5.44,18.93,41.93/pct:50/0/default.jpg",tu_grady_ver01_data_sn83025718_00200293800_1865120701_0589_003_6_95.jpg,1602236751,tu_grady_ver01/data/sn83025718/00200293800/1865120701/0589/003_6_95.jpg,3.706,illustrations,tu_grady_ver01_data_sn83025718_00200293800_1865120701_0589_003_6_95.jpg
73,in_irvington_ver01/data/sn86059181/00296022056/1865053001/0256/002_6_94.jpg,1865-05-30,256,1,in_irvington_ver01,sn86059181,"[Decimal('0.5966758202586949'), Decimal('0.8016064200503511'), Decimal('0.7056596123701504'), Decimal('0.89109162797949')]",0.946015477180481,"['MUSIJ', 'STORE.', 'Warren', '&', 'Conycgton,', 's.Lcas', 'ra', 'And', 'Musical', 'Good', 'of', 'alt', 'Stsr', 'Acta', 'fbrWai.', ""Knaba'a,"", 'Patera', 'Cmaat', ""Gat.ler'a,"", 'aad', 'Aiiaa', 'A', 'J-tt', 'Pianos,', 'S.', 'l.', 'A', 'W.', 'U.', ""Sfattb'a"", '.pl-ndid', 'Aacnrw', 'Organa', 'Th-', 'bast', 'fsaaaw.', 'rraocb.', 'and', 'CarlMb', 'Tlolla', '.Juiv.', 'J.llo.', 'ud', 'Iionbl', 'Baa.', '-triafa', 'atway', 'a', 'band.', 'Wcola', 'aud', 'BataiL', 'Sar', 'tiwinoesri', 'tnaad', 'aad', 'rapalrad.', 'NT', 'Old', 'Ptaoaa', 'avkao', 'la', 'axebaaira', 'for', 'new', 'Kew', 'Musie', 'Received', 'Daily.', 'TO.', '1', 'MIC', '1', 'lt.VIf.l', 'X.', 'MB', '""']","Evansville, Ind.",['Indiana--Vanderburgh--Evansville'],Evansville daily journal.,Evansville Journal Co.,https://news-navigator.labs.loc.gov/data/in_irvington_ver01/data/sn86059181/00296022056/1865053001/0256/002_6_94.jpg,https://chroniclingamerica.loc.gov/data/batches/in_irvington_ver01/data/sn86059181/00296022056/1865053001/0256.jp2,5,1865,"https://chroniclingamerica.loc.gov/iiif/2/in_irvington_ver01%2Fdata%2Fsn86059181%2F00296022056%2F1865053001%2F0256.jp2/pct:59.66,80.17,10.9,8.95/pct:50/0/default.jpg",in_irvington_ver01_data_sn86059181_00296022056_1865053001_0256_002_6_94.jpg,1602237129,in_irvington_ver01/data/sn86059181/00296022056/1865053001/0256/002_6_94.jpg,1.063,illustrations,in_irvington_ver01_data_sn86059181_00296022056_1865053001_0256_002_6_94.jpg
74,me_edgecomb_ver02/data/sn83016025/00279525206/1865102301/0639/001_6_94.jpg,1865-10-23,639,1,me_edgecomb_ver02,sn83016025,"[Decimal('0.7557269536960892'), Decimal('0.6215811540427619'), Decimal('0.8717723943104289'), Decimal('0.6646139863399442')]",0.945636510848999,"['Iry', 'Them!', 'ana', 'be', 'convinced', 'of', 'their', '(nperiorf', '2', 'over', 'every', 'thing', 'else', 'ol', 'the', 'klrd', 'ever', 'c', '(Tired', 'to', 'epubiio', 't<r', 'Bronchitis,', 'Coughs.', 'Colds,', 'Hoarse', 'ness', ""S'»re"", 'Throat.Cn.nTTh', 'end', 'influenza', 'Numer', 'ous', 'testimonials', 'irom', 'tne', 'Clergr,', 'and', 'ethers,', 'ac', 'companying', 'each', 'box.', 'For', 'sale', 'by', 'the', 'prino', 'pal', 'Druggists', 'throughout', 'the', 'city.', 'maykTeodtf']","Portland, Me.",['Maine--Cumberland--Portland'],The Portland daily press. [volume],N.A. Foster & Co.,https://news-navigator.labs.loc.gov/data/me_edgecomb_ver02/data/sn83016025/00279525206/1865102301/0639/001_6_94.jpg,https://chroniclingamerica.loc.gov/data/batches/me_edgecomb_ver02/data/sn83016025/00279525206/1865102301/0639.jp2,10,1865,"https://chroniclingamerica.loc.gov/iiif/2/me_edgecomb_ver02%2Fdata%2Fsn83016025%2F00279525206%2F1865102301%2F0639.jp2/pct:75.57,62.16,11.61,4.31/pct:50/0/default.jpg",me_edgecomb_ver02_data_sn83016025_00279525206_1865102301_0639_001_6_94.jpg,1602236965,me_edgecomb_ver02/data/sn83016025/00279525206/1865102301/0639/001_6_94.jpg,0.75,text-only,me_edgecomb_ver02_data_sn83016025_00279525206_1865102301_0639_001_6_94.jpg
75,vi_indy_ver01/data/sn84024738/0028077795A/1865022801/0202/003_6_90.jpg,1865-02-28,202,1,vi_indy_ver01,sn84024738,"[Decimal('0.36244690322535683'), Decimal('0.034238136420815676'), Decimal('0.5166389676314396'), Decimal('0.46758022581893743')]",0.9026312232017516,"[',', 'A', '•', 'yTJTTJRB', 'fIAY.', 'By', 'Tardy', 'A', 'WlUiatns,', 'Auctioneers,', '(corner', 'Cary', 'and', 'Thirteenth', 'streets,', 'Richmond,', 'Va.)', 'ON', 'THURSDAY', 'NEXT,', 'MARCH', '2,', 'commencing', 'promptly', 'at', '11', ""o'clock,"", 'we', 'will', 'offer', 'for', 'sale', '15', 'barrels', 'BROWN', 'SUGAR,', 'A', 'barrels', 'CRUSHED', 'SUGAR,', '10', 'bags', 'prime', 'COFFETS,', '8', 'chests', 'superior', 'GREEN', 'TEA.', '5', 'barrels', 'SORGHUM,', '2-"">', 'boxes', '(', 'full', 'weight)', 'TALLOW', 'CANDLES,', ""'"", '10', 'boxes', 'WAX', 'CANDLES,', 'I', 'barrels', 'APPLE', 'BRANDY.', 'I', 'barrel', 'WHISKEY,', '10', 'bales', 'COITON', 'YARN,', '10', 'bales', 'DOMESTIC,', '1', 'case', 'BLEACHED', 'SHIRTING.', '25', 'kegs', 'NAILS,', '100', 'sacks', 'SALT,', '50', 'cases', 'SCARFALLETTA', 'SMOKING', 'TO', 'BACCO,', '11', 'barrels', 'APPLES,', '2,000', 'pounds', 'DRIED', 'FRUIT,', '&c.', 'fo', '28', 'TARDY', 'a:', 'WILLIAMB,', 'Auctioneers.', 'By', 'Burton', 'k', 'Wallace,', 'Auctioneer*,', '(No.', '3', ""Belvin's"", 'Block.)', 'WE', 'WILL', 'SELL,', 'at', 'our', 'auction', 'store,', 'No.', '3', 'Governor', 'street,', 'between', 'Main', 'and', 'Franklin,', 'on', 'WEDNESDAY,', 'March', 'Ist,', '3', 'barrels', 'APPLE', 'BRANDY,', '1', 'barrel', 'superior', 'OLD', 'WHISKEY,', 'a', 'No.', '1', 'article;', '■', '1', 'barrel', 'No.', '1', 'SORGHUM,', 'Lot', 'superior', 'TURPENTINE', 'BOAT,', '.', 'READY-MADE', 'CLOTHING,', 'new', 'and', 'second-hand;', 'Lot', 'very', 'large', 'superior', 'BED', 'BLANKETS,', 'SHOES,', 'lOt', 'KET-KNIVES,', '&c.', '2', 'splendid', 'SILK', 'DRESSES,', 'nearly', 'new', ';', 'SILVER', 'and', 'GOLD', 'WATCHES,', 'Lot', 'fine', 'FURNITURE,', 'consisting,', 'in', 'part,', 'of', 'WARDROBES,', 'BUREAUS,', 'with', 'Mirrors', 'and', 'Marble', 'tops;', 'SOFAS,', 'CHAIRS', 'ROCKING', 'CHAlß—Mahogany,', 'Cherry', 'aad', 'Oak;', '1', 'fine', 'MAHOGANY', 'SIDEBOARD,', '1', 'fine', 'MAHOGANY', 'DINING', 'TABLE,', 'CANDLE-STANDS,', '1', 'fine', 'large', 'BRUSSELS', 'CARPET,', 'Two', 'and', 'three-ply', 'BRUSSELS', 'CARPETS,', 'RUGS,', 'FENDERS,', 'SHOVELS,', 'TONGS,', 'BEDS,', 'BEDSTEADS,', 'MATTRESSES,', 'PILLOWS,', 'BOLSTERS,', 'CROCKERY,', 'GLASSWARE,', 'S', 'LLV', 'ER-', 'PLATED', 'TA', 'BLEW', 'ARE,', '3', 'v.ry', 'fine', 'of', 'sets', 'WHITE', 'and', 'GILT', 'FRENCH', 'CHINA,', 'KNIVES,', 'FORKS,', 'COVERED', 'DISHES,', 'KITCHEN', 'FURNITURE,', 'One', 'Hue', 'lot', 'all-LLNEN', 'SHIRTS,', 'best', 'quality;', '3', 'dozen', 'COTTON', 'SHIRTS,', '8', 'dozen', 'DRAWERS.', 'WILL', 'BE', 'ADDED', ':', '1', 'demijohn', 'of', 'fine', 'OLD', 'JAMAICA', 'RUM.', 'ALSO,', '2', 'demijohns', 'BEST', 'BRANDY', 'BITTERS.', 'WILL', 'BE', 'ADDED:', '13', 'cases', 'MANUFACTURED', 'TOBACCO,', '1', 'pair', 'LARGE', 'PATENT', 'BALANCES,', '..11', 'complete.', 'fa', '2*—2t', 'BURTON', '&', 'WALLACE.', 'By', 'Egbert', 'T.', ""Bass',"", 'Auctioneer.', 'WILL', 'SELL,', 'on', 'THURSDAY,', 'tho']",Richmond [Va.],['Virginia--Richmond'],The daily dispatch. [volume],J.A. Cowardin,https://news-navigator.labs.loc.gov/data/vi_indy_ver01/data/sn84024738/0028077795A/1865022801/0202/003_6_90.jpg,https://chroniclingamerica.loc.gov/data/batches/vi_indy_ver01/data/sn84024738/0028077795A/1865022801/0202.jp2,2,1865,"https://chroniclingamerica.loc.gov/iiif/2/vi_indy_ver01%2Fdata%2Fsn84024738%2F0028077795A%2F1865022801%2F0202.jp2/pct:36.24,3.43,15.42,43.34/pct:50/0/default.jpg",vi_indy_ver01_data_sn84024738_0028077795A_1865022801_0202_003_6_90.jpg,1602236943,vi_indy_ver01/data/sn84024738/0028077795A/1865022801/0202/003_6_90.jpg,44.843,text-only,vi_indy_ver01_data_sn84024738_0028077795A_1865022801_0202_003_6_90.jpg
76,vi_ellis_ver01/data/sn85025007/00415663584/1865121101/0139/000_6_92.jpg,1865-12-11,139,1,vi_ellis_ver01,sn85025007,"[Decimal('0.7227786673848751'), Decimal('0.14227588955335638'), Decimal('0.9647803845006601'), Decimal('0.6559486621291836')]",0.9227613806724548,"['Dry', 'Goods,', 'Millinery,', '&e.', 'OFF!', 'SECLEE', 'YOUR', 'BARGAINS!', 'S.', 'DEALHAM,', 'KING', 'STREET,', '}Q0', 'IS', 'SELLING', 'OFF', 'AT', 'C', 'U', 'S', 'T', '!', 'HIS', 'IMMENSE', ""STOCK'OP"", 'CUSTOM', 'MADE', 'CLOTHING,', 'his', 'entire', 'stock', 'will', 'have', 'to', 'he', 'closed', 'out', 'BEFORE', 'NEXT', 'SPRING,', 'on', 'account', 'of', 'a', 'change', 'of', 'business.', 'BOOTS', 'AND', 'SHOES', 'Will', 'he', 'sold', 'at', 'LESS', 'THAN', 'COST.', 'Remember,', 'S.', 'DEALHAM,', 'j^lOG,', 'KING', 'STREET,^', 'jiov', '7?3it,', 'ALEXANDRIA.', 'DEMORKST', 'S', 'J3RAN0H,', '~', 'MAKING', 'ESTABLISHMENT,', '117,', 'KING', 'STREET.', 'MRS.', 'H.', 'RObENBADM,', 'sole', 'agent', 'i*', 'for', 'the', 'above', 'establishment,', 'has', 'received', 'the', 'latest', 'styles', 'of', 'Fall', 'and', 'Winter', 'for', 'Ladies1', 'and', ""Children's"", 'wear.', 'This', 'the', 'only', 'place', 'in', 'town', 'where', 'ladies', 'c%n', 'rely', 'getting', 'their', 'Dresses', 'Made', 'in', 'the', 'Latest', 'and', 'New', 'York', 'Fashions.', 'received?a', '.splendid', 'assortment', 'of', 'DRESS', 'TRIMMING', 'AND', 'BUTTONS,', 'at', 'MRS.', 'H.', ""ROSENBAUM'S,"", '117,', 'King', 'st.', 'fluting', 'done', 'at', 'MRS.', 'H.', 'ROSENBAUMS,', '117,', 'King', 'at.', 'cleaned,', 'repaired', 'and', 'altered', 'to', 'the', 'fashions,', 'at', 'MRS.', 'H.', ""ROSENBAUM'S"", 'King', 'st.,', 'Alexandria,', 'Va.', 'oc', '31?#', 'FANCY', '&', 'DRY', 'GOODS', 'STORE.', 'CHARLES', 'W.', 'GREEN,', '10.', 'North.', 'Fairfax', 'Street,', 'in', 'Mansion', 'House', 'Building.', 'Has', 'just', 'received', 'a', 'large', 'assortment', 'of', 'FANCY', 'and', 'DRY', 'GOODS', 'for', 'fail', 'and', 'Winter', 'use;', 'will', 'be', 'sold', 'at', 'the', 'lowest', 'rates.', 'se', 'l-Iy', 'OUT', 'A', 'DRY', 'GOODS', 'STORE.', 'The', 'undersigned', 'will', 'commence', 'to', 'sell', 'Ou', 'entire', 'stock', 'of', 'DRY', 'GOODS', 'to-day,', 'ami', 'continue', 'till', 'disposed', 'of.', 'He', 'oilers', 'the', 'of', 'Alexandria', 'and', 'vicinity', 'great', 'bargains,', 'he', 'has', 'concluded', 'to', 'leave', 'by', 'New', 'Year.?', 'qualities', 'of', 'Calicoes,', 'at', '30', 'cents;', ""Delaines',"", 'cents;', 'French', 'Merinoes,', 'the', 'best', 'quality.', 'and', 'all', 'other', 'articles', 'in', 'proportion.', 'Call', 'see', 'him', 'before', 'buying', '.elsewhere.', 'I', 'have', 'a', 'stock', 'of', 'Cloaks', 'and', 'Shawls,', 'which']","Alexandria, D.C.","['District of Columbia--Alexandria', 'Virginia--Alexandria', 'Virginia--Alexandria--Alexandria']",Alexandria gazette. [volume],Edgar Snowden,https://news-navigator.labs.loc.gov/data/vi_ellis_ver01/data/sn85025007/00415663584/1865121101/0139/000_6_92.jpg,https://chroniclingamerica.loc.gov/data/batches/vi_ellis_ver01/data/sn85025007/00415663584/1865121101/0139.jp2,12,1865,"https://chroniclingamerica.loc.gov/iiif/2/vi_ellis_ver01%2Fdata%2Fsn85025007%2F00415663584%2F1865121101%2F0139.jp2/pct:72.27,14.23,24.21,51.37/pct:50/0/default.jpg",vi_ellis_ver01_data_sn85025007_00415663584_1865121101_0139_000_6_92.jpg,1602236852,vi_ellis_ver01/data/sn85025007/00415663584/1865121101/0139/000_6_92.jpg,3.25,text-only,vi_ellis_ver01_data_sn85025007_00415663584_1865121101_0139_000_6_92.jpg
77,in_england_ver02/data/sn82015683/00202191435/1865101701/0579/013_6_96.jpg,1865-10-17,579,1,in_england_ver02,sn82015683,"[Decimal('0.7086648961173909'), Decimal('0.8031815125937168'), Decimal('0.8374902240664585'), Decimal('0.9011943841436106')]",0.9646049737930298,"['REAL', 'EGTATE,', '&C.', 'FOR', 'SAIE.', '15', 'Very', 'Desirable', 'Lots,', 'ON', 'BRADSHAW', 'bT.f', 'Within', '200', 'Feet', 'of', 'the', 'Yirginia', 'Aienne', 'Line', 'of', 'Cars.', 'riABEJE', 'LVTS', 'WILL', 'BE', 'SOLD', 'AT', 'A', 'TEST', 'LOW', 'X', 'prka', 'leag', 'credit,', 'tka', 'parckaeer', 'required', 'ta', 'lall', 'en', 'ata', 'aot', 'wrtaua', 'a', 'rT,', 'uteo.', 'For', 'partlcTiUra', 'apply', 'al', 'the', 'olce', 'f', 'tie', ""Citi.ea'"", 'treet', 'Railway', 'Company', 'a.', 'H.CATHEEwrn.', 'IaaUaapc.Ua,', 'April', '14.', 'i9fifi-4xt']","Indianapolis, Ind.",['Indiana--Marion--Indianapolis'],Daily State sentinel. [volume],Bingham & Doughty,https://news-navigator.labs.loc.gov/data/in_england_ver02/data/sn82015683/00202191435/1865101701/0579/013_6_96.jpg,https://chroniclingamerica.loc.gov/data/batches/in_england_ver02/data/sn82015683/00202191435/1865101701/0579.jp2,10,1865,"https://chroniclingamerica.loc.gov/iiif/2/in_england_ver02%2Fdata%2Fsn82015683%2F00202191435%2F1865101701%2F0579.jp2/pct:70.86,80.32,12.89,9.81/pct:50/0/default.jpg",in_england_ver02_data_sn82015683_00202191435_1865101701_0579_013_6_96.jpg,1602236677,in_england_ver02/data/sn82015683/00202191435/1865101701/0579/013_6_96.jpg,0.756,text-only,in_england_ver02_data_sn82015683_00202191435_1865101701_0579_013_6_96.jpg
